source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000865-Sample-41	Homo sapiens	Spleen	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 935	proteomic profiling by mass spectrometry	00783_A02_P006175_B0I_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_A02_P006175_B0I_A00_R1.raw	1	24	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Spleen
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 936	proteomic profiling by mass spectrometry	00783_A04_P006176_B0A_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_A04_P006176_B0A_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 937	proteomic profiling by mass spectrometry	00783_H06_P006176_B0X_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_H06_P006176_B0X_A00_R1.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 938	proteomic profiling by mass spectrometry	00783_H05_P006176_B0P_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_H05_P006176_B0P_A00_R1.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 939	proteomic profiling by mass spectrometry	00783_H04_P006176_B0H_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_H04_P006176_B0H_A00_R1.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 940	proteomic profiling by mass spectrometry	00783_G06_P006176_B0W_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_G06_P006176_B0W_A00_R1.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 941	proteomic profiling by mass spectrometry	00783_G05_P006176_B0O_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_G05_P006176_B0O_A00_R1.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 942	proteomic profiling by mass spectrometry	00783_G04_P006176_B0G_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_G04_P006176_B0G_A00_R1.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 943	proteomic profiling by mass spectrometry	00783_F06_P006176_B0V_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_F06_P006176_B0V_A00_R1.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 944	proteomic profiling by mass spectrometry	00783_F05_P006176_B0N_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_F05_P006176_B0N_A00_R1.raw	1	9	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 945	proteomic profiling by mass spectrometry	00783_F04_P006176_B0F_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_F04_P006176_B0F_A00_R1.raw	1	10	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 946	proteomic profiling by mass spectrometry	00783_E06_P006176_B0U_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_E06_P006176_B0U_A00_R1.raw	1	11	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 947	proteomic profiling by mass spectrometry	00783_E05_P006176_B0M_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_E05_P006176_B0M_A00_R1.raw	1	12	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 948	proteomic profiling by mass spectrometry	00783_E04_P006176_B0E_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_E04_P006176_B0E_A00_R1.raw	1	13	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 949	proteomic profiling by mass spectrometry	00783_D06_P006176_B0T_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_D06_P006176_B0T_A00_R1.raw	1	14	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 950	proteomic profiling by mass spectrometry	00783_D05_P006176_B0L_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_D05_P006176_B0L_A00_R1.raw	1	15	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 951	proteomic profiling by mass spectrometry	00783_D04_P006176_B0D_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_D04_P006176_B0D_A00_R1.raw	1	16	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 952	proteomic profiling by mass spectrometry	00783_C06_P006176_B0S_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_C06_P006176_B0S_A00_R1.raw	1	17	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 953	proteomic profiling by mass spectrometry	00783_C05_P006176_B0K_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_C05_P006176_B0K_A00_R1.raw	1	18	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 954	proteomic profiling by mass spectrometry	00783_C04_P006176_B0C_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_C04_P006176_B0C_A00_R1.raw	1	19	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 955	proteomic profiling by mass spectrometry	00783_B06_P006176_B0R_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_B06_P006176_B0R_A00_R1.raw	1	20	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 956	proteomic profiling by mass spectrometry	00783_B05_P006176_B0J_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_B05_P006176_B0J_A00_R1.raw	1	21	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 957	proteomic profiling by mass spectrometry	00783_B04_P006176_B0B_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_B04_P006176_B0B_A00_R1.raw	1	22	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 958	proteomic profiling by mass spectrometry	00783_A06_P006176_B0Q_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_A06_P006176_B0Q_A00_R1.raw	1	23	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-42	Homo sapiens	Prostate	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 959	proteomic profiling by mass spectrometry	00783_A05_P006176_B0I_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00783_A05_P006176_B0I_A00_R1.raw	1	24	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=CID;AC=PRIDE:0000591	35% NCE	20 ppm	0.05 Da	Prostate
PXD000865-Sample-43	Homo sapiens	Hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 960	proteomic profiling by mass spectrometry	00794_H03_P006395_B0X_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_H03_P006395_B0X_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	Hair follicle
PXD000865-Sample-43	Homo sapiens	Hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 961	proteomic profiling by mass spectrometry	00794_G03_P006395_B0W_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_G03_P006395_B0W_A00_R1.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	Hair follicle
PXD000865-Sample-43	Homo sapiens	Hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 962	proteomic profiling by mass spectrometry	00794_F03_P006395_B0V_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_F03_P006395_B0V_A00_R1.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	Hair follicle
PXD000865-Sample-43	Homo sapiens	Hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 963	proteomic profiling by mass spectrometry	00794_E03_P006395_B0U_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_E03_P006395_B0U_A00_R1.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	Hair follicle
PXD000865-Sample-43	Homo sapiens	Hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 964	proteomic profiling by mass spectrometry	00794_D03_P006395_B0T_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_D03_P006395_B0T_A00_R1.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	Hair follicle
PXD000865-Sample-43	Homo sapiens	Hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 965	proteomic profiling by mass spectrometry	00794_C03_P006395_B0S_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_C03_P006395_B0S_A00_R1.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	Hair follicle
PXD000865-Sample-43	Homo sapiens	Hair follicle	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 966	proteomic profiling by mass spectrometry	00794_B03_P006395_B0R_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00794_B03_P006395_B0R_A00_R1.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Chymotrypsin;AC=MS:1001306	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.05 Da	Hair follicle
